      0.06600000      1.07484393      0.96236036      0.85547265      0.75655632      0.66915578      0.59833892      0.55054289      0.53200891      0.54572658      0.58944848      0.65721346      0.74246721      0.83990094      0.94575769      1.05751106      1.17347760
      0.06700000      1.07397508      0.95986169      0.85156236      0.75159461      0.66373373      0.59338222      0.54733397      0.53193842      0.54977677      0.59788169      0.66976304      0.75869267      0.85939432      0.96820175      1.08267385      1.20119220
      0.06800000      1.07310646      0.95736590      0.84766353      0.74666556      0.65839005      0.58858938      0.54441663      0.53229079      0.55431895      0.60679281      0.68272801      0.77526097      0.87916642      0.99087316      1.10802422      1.22906375
      0.06900000      1.07223807      0.95487301      0.84377631      0.74176981      0.65312668      0.58396444      0.54179560      0.53306518      0.55934113      0.61616112      0.69608516      0.79215060      0.89919887      1.01375669      1.13354959      1.25708182
      0.07000000      1.07136991      0.95238305      0.83990086      0.73690804      0.64794557      0.57951140      0.53947518      0.53425976      0.56483051      0.62596607      0.70981233      0.80934145      0.91947464      1.03683829      1.15923841      1.28523684
      0.07100000      1.07050197      0.94989603      0.83603736      0.73208091      0.64284871      0.57523427      0.53745928      0.53587171      0.57077360      0.63618749      0.72388849      0.82681472      0.93997799      1.06010502      1.18508003      1.31351998
      0.07200000      1.06963427      0.94741198      0.83218595      0.72728912      0.63783811      0.57113699      0.53575132      0.53789729      0.57715640      0.64680564      0.73829368      0.84455289      0.96069434      1.08354495      1.21106470      1.34192315
      0.07300000      1.06876680      0.94493093      0.82834682      0.72253336      0.63291584      0.56722347      0.53435426      0.54033183      0.58396448      0.65780129      0.75300900      0.86253962      0.98161022      1.10714708      1.23718338      1.37043889
      0.07400000      1.06789956      0.94245290      0.82452014      0.71781436      0.62808396      0.56349753      0.53327055      0.54316986      0.59118315      0.66915584      0.76801664      0.88075967      1.00271314      1.13090127      1.26342776      1.39906031
      0.07500000      1.06703256      0.93997791      0.82070607      0.71313285      0.62334458      0.55996292      0.53250209      0.54640507      0.59879756      0.68085133      0.78329979      0.89919887      1.02399152      1.15479811      1.28979019      1.42778107
      0.07600000      1.06616578      0.93750598      0.81690480      0.70848956      0.61869982      0.55662327      0.53205026      0.55003045      0.60679281      0.69287051      0.79884265      0.91784400      1.04543467      1.17882895      1.31626355      1.45659527
      0.07700000      1.06529924      0.93503715      0.81311651      0.70388526      0.61415182      0.55348213      0.53191586      0.55403836      0.61515406      0.70519681      0.81463033      0.93668277      1.06703264      1.20298574      1.34284129      1.48549749
      0.07800000      1.06443294      0.93257143      0.80934137      0.69932071      0.60970277      0.55054289      0.53209913      0.55842054      0.62386659      0.71781443      0.83064889      0.95570373      1.08877622      1.22726106      1.36951734      1.51448269
      0.07900000      1.06356686      0.93010885      0.80557958      0.69479670      0.60535482      0.54780879      0.53259974      0.56316827      0.63291589      0.73070825      0.84688523      0.97489621      1.11065686      1.25164800      1.39628606      1.54354618
      0.08000000      1.06270103      0.92764943      0.80183132      0.69031403      0.60111019      0.54528293      0.53341680      0.56827239      0.64228773      0.74386394      0.86332705      0.99425028      1.13266662      1.27614016      1.42314222      1.57268364
      0.08100000      1.06183543      0.92519320      0.79809677      0.68587350      0.59697107      0.54296821      0.53454886      0.57372337      0.65196820      0.75726783      0.87996284      1.01375669      1.15479811      1.30073161      1.45008096      1.60189102
      0.08200000      1.06097006      0.92274019      0.79437614      0.68147594      0.59293968      0.54086733      0.53599393      0.57951144      0.66194375      0.77090698      0.89678180      1.03340681      1.17704447      1.32541682      1.47709776      1.63116457
      0.08300000      1.06010494      0.92029042      0.79066963      0.67712219      0.58901822      0.53898281      0.53774947      0.58562660      0.67220126      0.78476912      0.91377383      1.05319260      1.19939931      1.35019063      1.50418842      1.66050079
      0.08400000      1.05924005      0.91784392      0.78697742      0.67281309      0.58520891      0.53731692      0.53981246      0.59205871      0.68272801      0.79884265      0.93092943      1.07310654      1.22185666      1.37504827      1.53134902      1.68989641
      0.08500000      1.05837539      0.91540071      0.78329972      0.66854952      0.58151394      0.53587170      0.54217939      0.59879756      0.69351175      0.81311658      0.94823975      1.09314165      1.24441099      1.39998527      1.55857590      1.71934839
      0.08600000      1.05751098      0.91296082      0.77963675      0.66433234      0.57793552      0.53464893      0.54484630      0.60583291      0.70454066      0.82758056      0.96569644      1.11329137      1.26705711      1.42499746      1.58586564      1.74885388
      0.08700000      1.05664681      0.91052428      0.77598870      0.66016245      0.57447582      0.53365015      0.54780881      0.61315456      0.71580343      0.84222478      0.98329173      1.13354959      1.28979019      1.45008096      1.61321507      1.77841022
      0.08800000      1.05578287      0.90809111      0.77235578      0.65604075      0.57113699      0.53287661      0.55106215      0.62075238      0.72728918      0.85704002      1.00101830      1.15391060      1.31260570      1.47523211      1.64062118      1.80801491
      0.08900000      1.05491918      0.90566134      0.76873822      0.65196814      0.56792118      0.53232930      0.55460121      0.62861636      0.73898752      0.87201754      1.01886929      1.17436906      1.33549943      1.50044753      1.66808119      1.83766562
      0.09000000      1.05405573      0.90323500      0.76513624      0.64794557      0.56483048      0.53200891      0.55842054      0.63673662      0.75088851      0.88714914      1.03683829      1.19491995      1.35846743      1.52572403      1.69559249      1.86736016
      0.09100000      1.05319252      0.90081211      0.76155004      0.64397396      0.56186695      0.53191586      0.56251445      0.64510350      0.76298267      0.90242706      1.05491926      1.21555860      1.38150597      1.55105861      1.72315260      1.89709646
      0.09200000      1.05232955      0.89839271      0.75797985      0.64005426      0.55903262      0.53205026      0.56687697      0.65370753      0.77526097      0.91784400      1.07310654      1.23628059      1.40461161      1.57644849      1.75075924      1.92687259
      0.09300000      1.05146682      0.89597682      0.75442591      0.63618744      0.55632946      0.53241195      0.57150197      0.66253946      0.78771478      0.93339306      1.09139482      1.25708182      1.42778107      1.60189102      1.77841022      1.95668674
      0.09400000      1.05060434      0.89356447      0.75088845      0.63237446      0.55375940      0.53300046      0.57638313      0.67159030      0.80033591      0.94906776      1.10977911      1.27795842      1.45101130      1.62738374      1.80610352      1.98653719
      0.09500000      1.04974210      0.89115569      0.74736769      0.62861631      0.55132429      0.53381503      0.58151398      0.68085133      0.81311658      0.96486197      1.12825470      1.29890674      1.47429942      1.65292434      1.83383722      2.01642233
      0.09600000      1.04888010      0.88875051      0.74386387      0.62491396      0.54902593      0.53485464      0.58688799      0.69031409      0.82604938      0.98076991      1.14681719      1.31992338      1.49764275      1.67851061      1.86160951      2.04634065
