     -0.28000002      1.07212382      0.92425617      0.78984142      0.67694126      0.59787078      0.56696515      0.59181881      0.66622033      0.77604739      0.90854256      1.05520122      1.21088796
     -0.27000002      1.07086623      0.92279709      0.78813353      0.67494775      0.59561269      0.56458346      0.58953753      0.66419464      0.77430908      0.90705820      1.05392344      1.20977463
     -0.26000002      1.06965297      0.92138888      0.78648424      0.67302115      0.59342857      0.56227883      0.58733083      0.66223676      0.77263028      0.90562552      1.05269066      1.20870082
     -0.25000002      1.06848420      0.92003178      0.78489392      0.67116203      0.59131926      0.56005222      0.58519954      0.66034727      0.77101138      0.90424476      1.05150303      1.20766662
     -0.24000002      1.06736005      0.91872600      0.78336292      0.66937095      0.58928556      0.55790455      0.58314449      0.65852678      0.76945276      0.90291615      1.05036071      1.20667214
     -0.23000002      1.06628068      0.91747178      0.78189159      0.66764846      0.58732825      0.55583674      0.58116650      0.65677585      0.76795478      0.90163994      1.04926385      1.20571749
     -0.22000002      1.06524621      0.91626932      0.78048028      0.66599509      0.58544810      0.55384969      0.57926635      0.65509505      0.76651781      0.90041634      1.04821258      1.20480275
     -0.21000002      1.06425677      0.91511883      0.77912930      0.66441137      0.58364585      0.55194428      0.57744480      0.65348491      0.76514218      0.89924556      1.04720706      1.20392801
     -0.20000002      1.06331250      0.91402050      0.77783897      0.66289778      0.58192222      0.55012134      0.57570261      0.65194595      0.76382822      0.89812782      1.04624740      1.20309337
     -0.19000002      1.06241352      0.91297452      0.77660960      0.66145481      0.58027793      0.54838170      0.57404050      0.65047869      0.76257626      0.89706331      1.04533374      1.20229891
     -0.18000002      1.06155993      0.91198107      0.77544146      0.66008292      0.57871364      0.54672615      0.57245917      0.64908360      0.76138660      0.89605222      1.04446619      1.20154470
     -0.17000002      1.06075185      0.91104032      0.77433485      0.65878256      0.57723000      0.54515547      0.57095928      0.64776116      0.76025953      0.89509473      1.04364487      1.20083082
     -0.16000002      1.05998938      0.91015244      0.77329003      0.65755415      0.57582764      0.54367038      0.56954148      0.64651181      0.75919533      0.89419102      1.04286990      1.20015735
     -0.15000002      1.05927262      0.90931758      0.77230723      0.65639810      0.57450716      0.54227160      0.56820639      0.64533598      0.75819427      0.89334125      1.04214136      1.19952435
     -0.14000002      1.05860166      0.90853589      0.77138672      0.65531478      0.57326911      0.54095978      0.56695458      0.64423406      0.75725659      0.89254556      1.04145937      1.19893188
     -0.13000002      1.05797660      0.90780751      0.77052869      0.65430457      0.57211404      0.53973557      0.56578662      0.64320644      0.75638254      0.89180412      1.04082401      1.19838001
     -0.12000002      1.05739750      0.90713255      0.76973337      0.65336779      0.57104244      0.53859956      0.56470302      0.64225347      0.75557233      0.89111704      1.04023537      1.19786880
     -0.11000002      1.05686446      0.90651115      0.76900095      0.65250476      0.57005480      0.53755231      0.56370427      0.64137549      0.75482617      0.89048446      1.03969352      1.19739829
     -0.10000002      1.05637753      0.90594341      0.76833161      0.65171579      0.56915154      0.53659434      0.56279081      0.64057281      0.75414425      0.88990650      1.03919855      1.19696853
     -0.09000002      1.05593678      0.90542944      0.76772551      0.65100113      0.56833306      0.53572613      0.56196308      0.63984570      0.75352674      0.88938326      1.03875051      1.19657957
     -0.08000002      1.05554227      0.90496932      0.76718281      0.65036103      0.56759975      0.53494811      0.56122144      0.63919443      0.75297380      0.88891483      1.03834947      1.19623144
     -0.07000002      1.05519405      0.90456314      0.76670363      0.64979571      0.56695191      0.53426069      0.56056623      0.63861923      0.75248558      0.88850131      1.03799548      1.19592419
     -0.06000002      1.05489216      0.90421096      0.76628811      0.64930537      0.56638986      0.53366420      0.55999777      0.63812030      0.75206220      0.88814277      1.03768859      1.19565784
     -0.05000002      1.05463666      0.90391286      0.76593633      0.64889018      0.56591384      0.53315897      0.55951631      0.63769783      0.75170376      0.88783928      1.03742885      1.19543242
     -0.04000002      1.05442756      0.90366889      0.76564839      0.64855028      0.56552407      0.53274523      0.55912208      0.63735196      0.75141037      0.88759089      1.03721628      1.19524795
     -0.03000002      1.05426490      0.90347909      0.76542437      0.64828579      0.56522073      0.53242322      0.55881526      0.63708282      0.75118210      0.88739764      1.03705092      1.19510446
     -0.02000002      1.05414870      0.90334349      0.76526431      0.64809680      0.56500396      0.53219309      0.55859601      0.63689051      0.75101901      0.88725959      1.03693279      1.19500195
     -0.01000002      1.05407897      0.90326212      0.76516826      0.64798338      0.56487385      0.53205496      0.55846441      0.63677509      0.75092113      0.88717675      1.03686191      1.19494044
     -0.00000002      1.05405573      0.90323500      0.76513624      0.64794557      0.56483048      0.53200891      0.55842054      0.63673662      0.75088850      0.88714913      1.03683828      1.19491994
      0.00999998      1.05407897      0.90326212      0.76516826      0.64798338      0.56487385      0.53205496      0.55846441      0.63677509      0.75092113      0.88717675      1.03686191      1.19494044
      0.01999998      1.05414870      0.90334349      0.76526431      0.64809680      0.56500396      0.53219309      0.55859601      0.63689051      0.75101900      0.88725959      1.03693279      1.19500195
      0.02999998      1.05426490      0.90347909      0.76542437      0.64828579      0.56522073      0.53242322      0.55881526      0.63708282      0.75118210      0.88739764      1.03705092      1.19510445
      0.03999998      1.05442756      0.90366889      0.76564839      0.64855028      0.56552407      0.53274523      0.55912208      0.63735196      0.75141037      0.88759088      1.03721628      1.19524795
      0.04999998      1.05463666      0.90391286      0.76593633      0.64889018      0.56591383      0.53315896      0.55951631      0.63769783      0.75170376      0.88783927      1.03742885      1.19543241
      0.05999998      1.05489216      0.90421096      0.76628811      0.64930537      0.56638986      0.53366420      0.55999776      0.63812030      0.75206219      0.88814277      1.03768859      1.19565783
      0.06999998      1.05519405      0.90456313      0.76670363      0.64979571      0.56695191      0.53426068      0.56056623      0.63861923      0.75248558      0.88850131      1.03799548      1.19592418
      0.07999998      1.05554227      0.90496932      0.76718281      0.65036102      0.56759974      0.53494811      0.56122143      0.63919443      0.75297380      0.88891483      1.03834947      1.19623144
      0.08999998      1.05593678      0.90542944      0.76772551      0.65100112      0.56833306      0.53572612      0.56196307      0.63984570      0.75352674      0.88938326      1.03875051      1.19657957
      0.09999998      1.05637752      0.90594341      0.76833161      0.65171578      0.56915153      0.53659433      0.56279081      0.64057280      0.75414425      0.88990650      1.03919854      1.19696853
